"clinic_name","street_address","city","state","zip_code","county_name","last_updated","clinic_website","phone_number","volume_ordered","federal_allocation","georeferenced_latitude_longitude","total_pfizer_ordered","total_moderna_ordered","total_janssen_ordered"
"Weis Pharmacy-29","800 S. 12th Street","Lebanon","Pennsylvania","17042","Lebanon","2021-04-26T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-76.428582 40.327999)",,,
"Rite Aid Store #04288","3773 Peters Mountain Rd.","Halifax","Pennsylvania","17032","Dauphin","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.926297 40.454864)",,,
"Vdi-nickmans Drug 109","3 Lemont Plaza","Lemont Furnace","Pennsylvania","15456","Fayette","2021-04-19T00:00:00.000","https://www.nickmans.com/locations/nickmans-drug-lemont-furnace","724-437-1179",,"true","POINT (-79.66215 39.932315)",,,
"Giant Eagle Pharmacy-64","3812 O'neil Blvd","Mc Keesport","Pennsylvania","15132","Allegheny","2021-03-22T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-79.832331 40.347575)",,,
"Giant Eagle Pharmacy-88","110 S. Martin St","Titusville","Pennsylvania","16354",,"2021-03-17T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-79.671506 41.626105)",,,
"Price Chopper Pharmacy-202","1025 Pennsylvania Avenue","Matamoras","Pennsylvania","18336","Pike","2021-04-26T00:00:00.000","https://pricechopper.com/covidvaccine",,"100","false","POINT (-74.70887 41.360961)","0","100","0"
"Rite Aid Store #01320","640 Montgomery Avenue","Narberth","Pennsylvania","19072","Montgomery","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.254081 40.00911)",,,
"Phn-schuylkill Community Health Center","210 Sunbury Street","Minersville","Pennsylvania","17954","Schuylkill","2021-04-07T00:00:00.000","https://primary-health.net/covid-vaccine-clinic.aspx","724-699-9211","100","false","POINT (-76.260883 40.691099)",,,
"Keystone Family Medicine Chambersburg","820 Fifth Avenue","Chambersburg","Pennsylvania","17201","Franklin","2021-04-19T00:00:00.000","https://keystonehealth.org/covid19vaccine/","717-709-7999","100","false","POINT (-77.655263 39.936585)",,,
"Berlin Pharmacy","413 Broadway Street","Berlin","Pennsylvania","15530","Somerset","2021-04-26T00:00:00.000",,"814-267-4013","100","false","POINT (-78.961006 39.921897)","0","100","0"
"Sav-on Pharmacy-media","527 E. Baltimore Pike","Media","Pennsylvania","19063","Delaware","2021-04-26T00:00:00.000","https://www.albertsons.com/pharmacy/covid-19.html","877-723-3929",,"true","POINT (-75.379869 39.915438)",,,
"Weis Pharmacy-19","1571 Route 209","Millersburg","Pennsylvania","17061",,"2021-03-17T00:00:00.000","https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4",,,"true","POINT (-76.922857 40.539761)",,,
"Rite Aid Store #03613","5277 Simpson Ferry Road","Mechanicsburg","Pennsylvania","17050","Cumberland","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.991453 40.216113)",,,
"Rite Aid Store #11097","642 Easton Road","Warrington","Pennsylvania","18976",,"2021-03-17T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.138913 40.229433)",,,
"Rite Aid Store #00188","805 Huntingdon Pike","Huntingdon Valley","Pennsylvania","19006","Montgomery","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.093723 40.088781)",,,
"Rite Aid Store #02442","950 East Baltimore Pike","Yeadon","Pennsylvania","19050","Delaware","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.265414 39.935088)",,,
"Martins Pharmacy-6325","22 Hoover Avenue","Dubois","Pa","15801","Clearfield","2021-04-19T00:00:00.000","https://www.martinsfoods.com/covid-19vaccine","1-844-915-1814",,"false","POINT (-78.756212 41.120867)",,,
"Rite Aid Store #10935","331 Penn Avenue","Wilkinsburg","Pennsylvania","15221","Allegheny","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.890772 40.445762)",,,
"Rite Aid Store #00561","2968 Elmira Street","Sayre","Pennsylvania","18840","Bradford","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.546932 41.989169)",,,
"Cvs/pharmacy06999","550 Lancaster Avenue","Berwyn","Pennsylvania","19312","Chester","2021-04-19T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.437766 40.047918)",,,
"Weis Pharmacy-127","4300 Linglestown Road","Harrisburg","Pennsylvania","17112","Dauphin","2021-04-26T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-76.825854 40.336115)",,,
"Pepper Pharmacy","195 to 197 East Plumstead Ave","Lansdowne","Pennsylvania","19050","Delaware","2021-04-19T00:00:00.000","https://www.pepperpharmacy.com/","610-626-4941",,"true","POINT (-75.268555 39.950552)",,,
"Rite Aid Store #11006","105 West Main Street","North East","Pennsylvania","16428","Erie","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.841399 42.21397)",,,
"Ahn-jefferson Regional Hospital","Pharmacy Department","Jefferson Hills","Pennsylvania","15025","Allegheny","2021-04-07T00:00:00.000","https://www.ahn.org/coronavirus.html","1-412-469-5000","1170","false","POINT (-79.903068 40.2912721)",,,
"Cvs/pharmacy04013","200 East Plank Road","Altoona","Pennsylvania","16602","Blair","2021-03-22T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-78.401966 40.48192)",,,
"Rite Aid Store #11165","200 Kimberton Road","Phoenixville","Pennsylvania","19460","Chester","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.536878 40.131052)",,,
"Pharmscript of Pa Llc","200 W Kensinger Drive","Cranberry Twp","Pennsylvania","16066","Butler","2021-04-07T00:00:00.000",,"908-389-1818",,"true","POINT (-80.116997 40.711302)",,,
"Weis Pharmacy-7","553-555 Mahoning Street","Milton","Pa","17847","Northumberland","2021-04-13T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-76.844837 41.011585)",,,
"Rite Aid Store #00170","128 N Courtland Street","East Stroudsburg","Pennsylvania","18301","Monroe","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.183081 41.002621)",,,
"Weis Pharmacy-199","2150 Bumble Bee Hollow Road","Mechanicsburg","Pa","17055","Cumberland","2021-03-29T00:00:00.000","https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4",,,"true","POINT (-76.98566 40.175499)",,,
"Wegmans Pharmacy #050","1056 E. Lancaster Ave","Downingtown","Pa","19335",,"2021-03-17T00:00:00.000","https://www.wegmans.com/pharmacy/",,,"true","POINT (-75.678348 40.018318)",,,
"Rite Aid Store #03602","5675 York Road","New Oxford","Pennsylvania","17350","Adams","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-77.042131 39.86708)",,,
"Rite Aid Store #00246","337 West Chocolate Avenue","Hershey","Pennsylvania","17033",,"2021-03-17T00:00:00.000",,,,"true","POINT (-76.657639 40.282953)",,,
"Rite Aid Store #11025","65 Newberry Parkway","Etters","Pennsylvania","17319","York","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.81439007 40.14776858)",,,
"Rite Aid Store #01830","77 Reuters Boulevard","Towanda","Pennsylvania","18848","Bradford","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.4484279 41.7683301)",,,
"Rite Aid Store #11037","760 Broad Street","Montoursville","Pennsylvania","17754","Lycoming","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.915741 41.248123)",,,
"15toknow","250 Mall Blvd","King of Prussia","Pennsylvania","19406","Montgomery","2021-04-13T00:00:00.000","https://15toknow.com/","800-741-0457","1170","false","POINT (-75.391079 40.090913)",,,
"Sams Club Store #4859","200 Moraine Pointe Plz","Butler","Pennsylvania","16001","Butler","2021-04-26T00:00:00.000","https://www.samsclub.com/covid",,,"true","POINT (-79.953527 40.87747)",,,
"Rite Aid Store #01450","601 Delaware Avenue","Palmerton","Pennsylvania","18071",,"2021-03-17T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.601623 40.805094)",,,
"Saxonburg Drug","115 Pittsburgh Street","Saxonburg","Pennsylvania","16056","Butler","2021-04-26T00:00:00.000","https://www.saxonburgdrugrx.com/","724-352-3600","500","false","POINT (-79.814071 40.750074)","0","500","0"
"Weis Pharmacy-158","695 North Courtland Street","East Stroudsburg","Pa","18301","Monroe","2021-04-26T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-75.182608 41.01792)",,,
"Allegheny Cnty Hlth Dept-immunization Cl","425 1st Avenue","Pittsburgh","Pennsylvania","15219","Allegheny","2021-04-13T00:00:00.000","https://www.alleghenycounty.us/Health-Department/Health-Services/Infectious-Disease-Immunization-Program/Immunization-Clinic.aspx","412-578-8062","10500","false","POINT (-79.999576 40.436938)",,,
"Rite Aid Store #10908","5990 University Blvd Ste30","Moon Township","Pennsylvania","15108","Allegheny","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.217714 40.520301)",,,
"Bethlehem Pharmacy Rx Inc","817 East 4th Street","Bethlehem (part-northampton)","Pennsylvania","18015","Northampton","2021-04-26T00:00:00.000","http://www.bethlehempharmacyrx.com/","610-419-6522","1170","false","POINT (-75.367093 40.610817)","1170","0","0"
"Cvs/pharmacy01916","1101 N. Atherton Street","State College","Pennsylvania","16803","Centre","2021-04-19T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-77.879129 40.801019)",,,
"Rite Aid Store #10964","200 Memorial Blvd.","Connellsville","Pennsylvania","15425","Fayette","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.595421 40.0233)",,,
"Erics Rx Shoppe","810 Welsh Rd","Horsham","Pennsylvania","19044","Montgomery","2021-04-07T00:00:00.000","https://www.ericsrx.com","215-509-5597","1170","false","POINT (-75.179284 40.178513)",,,
"Rite Aid Store #00274","1700 Murray Avenue","Pittsburgh","Pennsylvania","15217","Allegheny","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.923086 40.438043)",,,
"Giant Eagle Pharmacy-2424","1300 Country Club Road","Monongahela","Pennsylvania","15063","Washington","2021-03-22T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-79.91567 40.172158)",,,
"Rite Aid Store #02422","480 West Bertsch Street","Lansford","Pennsylvania","18232",,"2021-03-17T00:00:00.000",,,,"true","POINT (-75.893212 40.827254)",,,
"Minnichs Pharmacy","976 S. George St","York","Pennsylvania","17403","York","2021-04-19T00:00:00.000","https://www.minnichspharmacy.com/","717-848-2312",,"true","POINT (-76.721064 39.947419)",,,
"Rite Aid Store #11056","6822 Hamilton Boulevard","Allentown","Pennsylvania","18106","Lehigh","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.590152 40.552867)",,,
"Giant Eagle Pharmacy-482","7 Cottonwood Street","Northern Cambria","Pennsylvania","15714","Cambria","2021-03-22T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-78.783121 40.661349)",,,
"Upmc-hamot","201 State St","Erie","Pennsylvania","16507",,"2021-03-17T00:00:00.000","https://vaccine.upmc.com/","1-844-876-2822","2340","false","POINT (-80.087751 42.133373)",,,
"Rite Aid Store #11019","818 Us Route 15 North","Dillsburg","Pennsylvania","17019","York","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-77.020856 40.129818)",,,
"Rite Aid Store #03602","5675 York Road","New Oxford","Pennsylvania","17350","Adams","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-77.042131 39.86708)",,,
"Walmart Store #2888","100 No Londonderry Square","Palmyra","Pennsylvania","17078","Lebanon","2021-03-22T00:00:00.000","https://www.walmart.com/cp/1228302",,,"true","POINT (-76.567628 40.319909)",,,
"Sluhhn-allentown","1736 Hamilton Blvd","Allentown","Pennsylvania","18104","Lehigh","2021-04-07T00:00:00.000","https://www.slhn.org/covid-19/protect-yourself/covid-19-vaccine","1-866-785-8537","500","false","POINT (-75.5371705 40.6050762)",,,
"Rite Aid Store #01981","2604 Linglestown Road","Harrisburg","Pennsylvania","17110","Dauphin","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.857081 40.329847)",,,
"Rite Aid Store #10968","8775 Norwin Avenue","North Huntingdon","Pennsylvania","15642","Westmoreland","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.693414 40.317472)",,,
"Rite Aid Store #00216","6 Bocchichio Boulevard","Moscow","Pennsylvania","18444","Lackawanna","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.513345 41.307707)",,,
"Giant Eagle Pharmacy-70","4007 Washington Rd","Canonsburg","Pennsylvania","15317","Washington","2021-04-19T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-80.128583 40.268557)",,,
"Wilsons Pharmacy","4101 Penn Ave","Pittsburgh","Pennsylvania","15224","Allegheny","2021-04-19T00:00:00.000","https://www.wilsonspharmacy.org/","412-621-6471","500","false","POINT (-79.955183 40.465747)",,,
"Trilogy Mission Rx Llc Dba Pca Pbg","307 23rd Street Extension","Sharpsburg","Pennsylvania","15215","Allegheny","2021-04-13T00:00:00.000","https://pcapharmacy.com/","412-444-2886",,"false","POINT (-79.918715 40.4942002)",,,
"Rite Aid Store #00803","300 Market Street","Johnstown","Pennsylvania","15901","Cambria","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-78.921067 40.324574)",,,
"Weis Pharmacy-195","365 S. Cedar Crest Blvd","Allentown","Pa","18103","Lehigh","2021-04-19T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-75.522227 40.582474)",,,
"Community Health Clinic Inc","943 4th Avenue","New Kensington","Pennsylvania","15068","Westmoreland","2021-04-19T00:00:00.000","https://www.communityhealthclinic.org/covid-19-vaccine-information.html","724-335-3334","200","false","POINT (-79.766529 40.565871)",,,
"Cvs/pharmacy06764","1321 Allegheny Street","Jersey Shore","Pennsylvania","17740","Lycoming","2021-04-19T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-77.273738 41.201838)",,,
"Walmart Store #2287","2501 W State St","New Castle","Pennsylvania","16101","Lawrence","2021-04-19T00:00:00.000","https://www.walmart.com/cp/1228302",,,"true","POINT (-80.393161 41.011532)",,,
"Shoprite #416","3430 Route 940","Mount Pocono","Pa","18344","Monroe","2021-04-19T00:00:00.000","https://vaccines.shoprite.com/",,,"true","POINT (-75.35358 41.122478)",,,
"Cvs/pharmacy08498","272 East Butler Ave","Ambler","Pennsylvania","19002","Montgomery","2021-04-26T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.217137 40.157187)",,,
"Rite Aid Store #11037","760 Broad Street","Montoursville","Pennsylvania","17754",,"2021-03-17T00:00:00.000",,,,"true","POINT (-76.915741 41.248123)",,,
"Erics Rx Shoppe","810 Welsh Rd","Horsham","Pennsylvania","19044","Montgomery","2021-03-22T00:00:00.000","https://www.ericsrx.com","215-509-5597","1170","false","POINT (-75.179284 40.178513)",,,
"Haydens Pharmacy","505 North Fourth Street","Youngwood","Pennsylvania","15697","Westmoreland","2021-03-29T00:00:00.000","https://WWW.HAYDENSPHARMACY.COM","724-925-1400","1170","false","POINT (-79.578643 40.238781)",,,
"Community Pharmacy","1256 Pennsylvania Ave","Tyrone","Pennsylvania","16686","Blair","2021-03-29T00:00:00.000","https://www.cptyrone.com/","814-684-0230","200","false","POINT (-78.236995 40.673364)",,,
"Rite Aid Store #11019","818 Us Route 15 North","Dillsburg","Pennsylvania","17019","York","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-77.020856 40.129818)",,,
"Rite Aid Store #01976","207 Route 6 West","Coudersport","Pennsylvania","16915",,"2021-03-17T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-78.029798 41.767113)",,,
"Giant Eagle Pharmacy-91","318 Cedar Ave","Pittsburgh","Pennsylvania","15212","Allegheny","2021-03-29T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-80.000886 40.451031)",,,
"Rite Aid Store #10996","64 North Mercer Ave.","Sharpsville","Pennsylvania","16150","Mercer","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.474699 41.265353)",,,
"Rite Aid Store #03620","1550 Columbia Avenue","Lancaster","Pennsylvania","17603",,"2021-03-17T00:00:00.000",,,,"true","POINT (-76.343846 40.037938)",,,
"Rite Aid Store #00507","10 South Center Street","Pottsville","Pennsylvania","17901","Schuylkill","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.195013 40.685088)",,,
"Wellness Pharmacy Services","1427 Horsham Road","North Wales","Pennsylvania","19454","Montgomery","2021-04-26T00:00:00.000","https://www.wellnessltc.com/covid-vaccine","215-550-1317",,"false","POINT (-75.207789 40.225087)",,,
"Chs Chespenn Health Services-coatesville","744 East Lincoln Highway","Coatesville","Pennsylvania","19320","Chester","2021-03-22T00:00:00.000","https://www.chespenn.org/","610-380-4660","100","false","POINT (-75.80927 39.98545)",,,
"Sluhhn-allentown","1736 Hamilton Blvd","Allentown","Pennsylvania","18104","Lehigh","2021-04-13T00:00:00.000","https://www.slhn.org/covid-19/protect-yourself/covid-19-vaccine","1-866-785-8537","1200","false","POINT (-75.5371705 40.6050762)",,,
"Glendale Area Medical Association Inc","850 Main Street","Coalport","Pennsylvania","16627","Clearfield","2021-04-19T00:00:00.000","https://www.glendale-medical.com/","814-672-5141","100","false","POINT (-78.534927 40.747707)",,,
"Haydens Pharmacy","505 North Fourth Street","Youngwood","Pennsylvania","15697","Westmoreland","2021-04-19T00:00:00.000","https://WWW.HAYDENSPHARMACY.COM","724-925-1400","1170","false","POINT (-79.578643 40.238781)",,,
"West Reading Drug Store","538 Penn Ave","West Reading","Pennsylvania","19611","Berks","2021-04-13T00:00:00.000","https://www.westreadingdrug.com/","610-375-4366","100","false","POINT (-75.949067 40.335663)",,,
