"store_name","address_1","city","county","state","zip_code","vaccine","date","doses","georeferenced_latitude_longitude"
"Giant Eagle Inc.","Giant Eagle Pharmacy #6386","New Castle","Lawrence","PA","16101","Moderna","2021-03-15T00:00:00.000","100",
"Rite Aid Store #01709","15 Centennial Way","Scottdale","Westmoreland","PA","15683","Moderna","2021-03-15T00:00:00.000","200","POINT (-79.587061 40.101509)"
"Redner's Markets Inc","3 Gold Star Plaza","Shenandoah","Schuylkill","PA","17976","Moderna","2021-03-15T00:00:00.000","100","POINT (-76.201232 40.820472)"
"Rite Aid Store #00293","599 York Road","Warminster","Bucks","PA","18974","Moderna","2021-03-15T00:00:00.000","200","POINT (-75.099961 40.205642)"
"Rite Aid Store #07886","115 Leader Heights Road","York","York","PA","17403","Pfizer","2021-03-15T00:00:00.000","1170","POINT (-76.705955 39.909965)"
"Rite Aid Store #11002","1020 Liberty Street","Franklin","Venango","PA","16323","Moderna","2021-03-15T00:00:00.000","200","POINT (-79.825716 41.393751)"
"Rite Aid Store #11060","205 Center Street","Tamaqua","Schuylkill","PA","18252","Moderna","2021-03-15T00:00:00.000","200","POINT (-75.968228 40.794871)"
"Wegmans Food Markets Inc.","1405 Main St.","Warrington","Buck","PA","18976","Moderna","2021-03-15T00:00:00.000","100","POINT (-75.134192 40.230435)"
"Weis Markets Inc","6 Millbrook Plaza","Mill Hall","Clinton","PA","17751","Moderna","2021-03-15T00:00:00.000","100","POINT (-77.477902 41.117476)"
"Rite Aid Store #01355","504 Marion Lane","Brodheadsville","Monroe","PA","18322","Pfizer","2021-03-15T00:00:00.000","1170","POINT (-75.399825 40.924358)"
"Walmart Store #4644","7500 University Blvd","Moon Township","Allegheny","PA","15108-2532","Pfizer","2021-03-15T00:00:00.000","195","POINT (-80.222297 40.515883)"
"Rite Aid Store #02631","170 Saxer Avenue","Springfield","Delaware","PA","19064","Moderna","2021-03-15T00:00:00.000","200","POINT (-75.33347 39.927547)"
"Rite Aid Store #01413","155 East Northampton Street","Wilkes-barre","Luzerne","PA","18701","Pfizer","2021-03-15T00:00:00.000","1170","POINT (-75.8817 41.240898)"
"Rite Aid Store #03768","1249 Horseshoe Pike","Downingtown","Chester","PA","19335","Moderna","2021-03-15T00:00:00.000","200","POINT (-75.769464 40.036586)"
"Weis Markets Inc","1220 Chestnut Street","Emmaus","Lehigh","PA","18049","Moderna","2021-03-15T00:00:00.000","100","POINT (-75.508959 40.527622)"
"Rite Aid Store #01887","2103 N. Third Street","Harrisburg","Dauphin","PA","17110","Moderna","2021-03-15T00:00:00.000","200","POINT (-76.895955 40.279494)"
"Weis Markets Inc","351 E High Street","Carlisle","Cumberland","PA","17013","Moderna","2021-03-15T00:00:00.000","100","POINT (-77.181947 40.200868)"
"Rite Aid Store #10934","2336 Ardmore Boulevard","Pittsburgh","Allegheny","PA","15221","Moderna","2021-03-15T00:00:00.000","200","POINT (-79.848243 40.416689)"
"Giant Eagle Inc.","Giant Eagle Pharmacy #0063","Pittsburgh","Allegheny","PA","15217","Moderna","2021-03-15T00:00:00.000","100",
"Rite Aid Store #01398","1 East High Street","Union City","Erie","PA","16438","Moderna","2021-03-15T00:00:00.000","200","POINT (-79.845023 41.899611)"
"Rite Aid Store #10939","4411 Howley Street","Pittsburgh","Allegheny","PA","15224","Pfizer","2021-03-15T00:00:00.000","1170","POINT (-79.952363 40.464385)"
"Giant Eagle Inc.","Giant Eagle Pharmacy #0091","Pittsburgh","Allegheny","PA","15212","Moderna","2021-03-15T00:00:00.000","100",
"Rite Aid Store #04684","825a East Chestnut Street","Lancaster","Lancaster","PA","17602","Moderna","2021-03-15T00:00:00.000","200","POINT (-76.2889 40.04295)"
"Rite Aid Store #01955","674 Route 196, Ste 14","Tobyhanna","Monroe","PA","18466","Moderna","2021-03-15T00:00:00.000","200","POINT (-75.36687 41.225793)"
"Rite Aid Store #04840","1000 North Church Street","Hazleton","Luzerne","PA","18201","Moderna","2021-03-15T00:00:00.000","200","POINT (-75.978044 40.973194)"
"Rite Aid Store #03449","335 Main Street","Greenville","Mercer","PA","16125","Moderna","2021-03-15T00:00:00.000","200","POINT (-80.379514 41.408146)"
"Walmart Store #2445","1515 Bethlehem Pike","Hatfield","Montgomery","PA","19440-1301","Pfizer","2021-03-15T00:00:00.000","145","POINT (-75.265984 40.28789)"
"Cvs Store #5720","110 South Pleasant Avenue","Somerset","Somerset","PA","15501","Pfizer","2021-03-15T00:00:00.000","1170","POINT (-79.074284 40.007815)"
"Giant Eagle Inc.","Giant Eagle Pharmacy #0016","Johnstown","Cambria","PA","15904","Moderna","2021-03-15T00:00:00.000","100",
"Giant Eagle Inc.","Giant Eagle Pharmacy #4050","Girard","Erie","PA","16417","Moderna","2021-03-15T00:00:00.000","100",
"Rite Aid Store #01640","910 West Broadway","Red Lion","York","PA","17356","Moderna","2021-03-15T00:00:00.000","200","POINT (-76.621664 39.896567)"
"Rite Aid Store #11169","23 North Elm Street","Kutztown","Berks","PA","19530","Moderna","2021-03-15T00:00:00.000","200","POINT (-75.767943 40.527415)"
"Giant Eagle Inc.","Giant Eagle Pharmacy #2445","Greenville","Mercer","PA","16125","Moderna","2021-03-15T00:00:00.000","100",
"Giant Eagle Inc.","Giant Eagle Pharmacy #0088","Titusville","Crawford","PA","16354","Moderna","2021-03-15T00:00:00.000","100",
"Rite Aid Store #11106","600 Lincoln Highway","Fairless Hills","Bucks","PA","19030","Pfizer","2021-03-15T00:00:00.000","1170","POINT (-74.830452 40.190887)"
"Cvs Store #1324","28 North Claude a Lord Blvd","Pottsville","Schuylkill","PA","17901","Pfizer","2021-03-15T00:00:00.000","1170","POINT (-76.193974 40.68656)"
"Walmart Store #6676","3925 Welsh Rd","Willow Grove","Montgomery","PA","19090-2900","Pfizer","2021-03-15T00:00:00.000","145","POINT (-75.139973 40.155075)"
"Rite Aid Store #01370","725 Lysle Boulevard","Mckeesport","Allegheny","PA","15132","Moderna","2021-03-15T00:00:00.000","200","POINT (-79.857455 40.35224)"
"Weis Markets Inc","112 Atlantic Ave","Dingmans Ferry","Pike","PA","18328","Moderna","2021-03-15T00:00:00.000","100",
"Rite Aid Store #03527","155 Chartiers Avenue","Mckees Rocks","Allegheny","PA","15136","Moderna","2021-03-15T00:00:00.000","200","POINT (-80.057984 40.46454)"
"Giant Eagle Inc.","Giant Eagle Pharmacy #0040","Pittsburgh","Allegheny","PA","15232","Moderna","2021-03-15T00:00:00.000","100",
"Rite Aid Store #01894","2901 Carlisle Road","Dover","York","PA","17315","Moderna","2021-03-15T00:00:00.000","200","POINT (-76.814625 39.981991)"
"Rite Aid Store #11151","1395 East Boot Road","West Chester","Chester","PA","19380","Moderna","2021-03-15T00:00:00.000","200","POINT (-75.567639 39.997706)"
"Rite Aid Store #10909","1710 Mount Royal Blvd.","Glenshaw","Allegheny","PA","15116","Pfizer","2021-03-15T00:00:00.000","1170","POINT (-79.9629 40.52582)"
"Weis Markets Inc","3825 Sullivan Trail","Easton","Northampton","PA","18040","Moderna","2021-03-15T00:00:00.000","100","POINT (-75.241801 40.744495)"
"Rite Aid Store #02474","59 North Main Street","Port Allegany","Mckean","PA","16743","Moderna","2021-03-15T00:00:00.000","200","POINT (-78.283799 41.815517)"
"Wegmans Food Markets Inc.","2000 Crossings Blvd","Lancaster","Lancaster","PA","17601","Moderna","2021-03-15T00:00:00.000","100","POINT (-76.34046 40.05909)"
"Giant Eagle Inc.","Giant Eagle Pharmacy #2413","Jeannette","Westmoreland","PA","15644","Moderna","2021-03-15T00:00:00.000","100",
"Redner's Markets Inc","110 Northside Commons","Palmyra","Lebanon","PA","17078","Moderna","2021-03-15T00:00:00.000","100","POINT (-76.589939 40.284263)"
"Weis Markets Inc","15260-2 Kutztown Road","Kutztown","Berks","PA","19530","Moderna","2021-03-15T00:00:00.000","100","POINT (-75.765862 40.528383)"
"Rite Aid Store #00291","345 West Broad Street","Quakertown","Bucks","PA","18951","Moderna","2021-03-15T00:00:00.000","200","POINT (-75.338009 40.4415)"
"Rite Aid Store #00679","123 South 69th Street","Upper Darby","Delaware","PA","19082","Moderna","2021-03-15T00:00:00.000","200","POINT (-75.258074 39.957723)"
"Rite Aid Store #10991","1730 Wilmington Road","New Castle","Lawrence","PA","16105","Moderna","2021-03-15T00:00:00.000","200","POINT (-80.354376 41.018895)"
"Giant Eagle Inc.","Giant Eagle Pharmacy #0495","Ellwood City","Lawrence","PA","16117","Moderna","2021-03-15T00:00:00.000","100",
"Rite Aid Store #01514","404 Third Street","California","Washington","PA","15419","Moderna","2021-03-15T00:00:00.000","200","POINT (-79.889582 40.066419)"
"Rite Aid Store #11105","832 North Lansdowne Ave.","Drexel Hill","Delaware","PA","19026","Moderna","2021-03-15T00:00:00.000","200","POINT (-75.287449 39.958796)"
"Giant Eagle Inc.","Giant Eagle Pharmacy #0052","Pittsburgh","Allegheny","PA","15237","Moderna","2021-03-15T00:00:00.000","100",
"Rite Aid Store #00208","15 South Main Street","Shenandoah","Schuylkill","PA","17976","Moderna","2021-03-15T00:00:00.000","200","POINT (-76.201201 40.820351)"
"Rite Aid Store #07850","620 E Allegheny Avenue","Emporium","Cameron","PA","15834","Moderna","2021-03-15T00:00:00.000","200","POINT (-78.223836 41.509004)"
"Rite Aid Store #11015","821 East Bishop Street","Bellefonte","Centre","PA","16823","Moderna","2021-03-15T00:00:00.000","200","POINT (-77.76299 40.913783)"
"Rite Aid Store #00467","525 Penn Avenue","West Reading","Berks","PA","19611","Moderna","2021-03-15T00:00:00.000","200","POINT (-75.94817 40.33574)"
"Rite Aid Store #01976","207 Route 6 West","Coudersport","Potter","PA","16915","Moderna","2021-03-15T00:00:00.000","200","POINT (-78.029963 41.7671)"
"Rite Aid Store #10917","4111 William Penn Hwy.","Monroeville","Allegheny","PA","15146","Pfizer","2021-03-15T00:00:00.000","1170","POINT (-79.767835 40.438831)"
"Walmart Store #3223","100 Chippewa Town Ctr","Beaver Falls","Beaver","PA","15010-1204","Pfizer","2021-03-15T00:00:00.000","195","POINT (-80.384021 40.779147)"
"Rite Aid Store #11119","644 West Lancaster Ave.","Wayne","Delaware","PA","19087","Moderna","2021-03-15T00:00:00.000","200","POINT (-75.40486 40.045894)"
"Weis Markets Inc","1 Weis Plaza","Nanticoke","Luzerne","PA","18634","Moderna","2021-03-15T00:00:00.000","100","POINT (-76.004148 41.207201)"
"Rite Aid Store #01448","412 Broadway Street","Coraopolis","Allegheny","PA","15108","Moderna","2021-03-15T00:00:00.000","200","POINT (-80.161093 40.516553)"
"Rite Aid Store #02380","975 Market Street","Meadville","Crawford","PA","16335","Moderna","2021-03-15T00:00:00.000","200","POINT (-80.154203 41.636692)"
"Wegmans Food Markets Inc.","3900 Tilghman Street","Allentown","Lehigh","PA","18104","Moderna","2021-03-15T00:00:00.000","100",
"Wegmans Food Markets Inc.","1056 E. Lancaster Ave","Downingtown","Chester","PA","19335","Moderna","2021-03-15T00:00:00.000","100","POINT (-75.678286 40.018406)"
"Giant Eagle Inc.","Giant Eagle Pharmacy #0071","Altoona","Blair","PA","16602","Moderna","2021-03-15T00:00:00.000","100",
"Rite Aid Store #11109","1 Summit Square Suite a","Langhorne","Bucks","PA","19047","Pfizer","2021-03-15T00:00:00.000","1170","POINT (-74.929394 40.216562)"
"The Golub Corporation","245 Wilkesbarre Twp Blvd","Wilkes Barre","Luzerne","PA","18702","Moderna","2021-03-15T00:00:00.000","100","POINT (-75.861619 41.240627)"
"Rite Aid Store #10983","200 Greater Butler Mart","Butler","Butler","PA","16001","Moderna","2021-03-15T00:00:00.000","200","POINT (-79.917845 40.843295)"
"Cvs Store #1159","760 Miles Rd.","West Chester","Chester","PA","19380","Pfizer","2021-03-15T00:00:00.000","1170","POINT (-75.628143 39.963855)"
"Rite Aid Store #11099","2182 County Line Road","Huntingdon Valley","Montgomery","PA","19006","Moderna","2021-03-15T00:00:00.000","200","POINT (-75.072085 40.171408)"
"Rite Aid Store #00995","237 East Lancaster Avenue","Wayne","Delaware","PA","19087","Moderna","2021-03-15T00:00:00.000","200","POINT (-75.382506 40.043761)"
"Weis Markets Inc","4300 Linglestown Road","Harrisburg","Dauphin","PA","17112","Moderna","2021-03-15T00:00:00.000","100","POINT (-76.824644 40.336167)"
"Rite Aid Store #11021","469 West Penn Avenue","Cleona","Lebanon","PA","17042","Moderna","2021-03-15T00:00:00.000","200","POINT (-76.484023 40.335888)"
"Rite Aid Store #10890","1505 7th Avenue","Beaver Falls","Beaver","PA","15010","Moderna","2021-03-15T00:00:00.000","200","POINT (-80.319419 40.756352)"
"Rite Aid Store #02769","100 Franklin Street","Mercer","Mercer","PA","16137","Moderna","2021-03-15T00:00:00.000","200","POINT (-80.239815 41.230397)"
"Wegmans Food Markets Inc.","201 William Street","Williamsport","Lycoming","PA","17701","Moderna","2021-03-15T00:00:00.000","100","POINT (-77.003369 41.237779)"
"Walmart Sponsored Off-site Vaccine Clinic","Hanover Area High School","Wilkes-barre","Lackawanna","PA","18706","Pfizer","2021-03-15T00:00:00.000","1170",
"Rite Aid Store #04256","1321 Easton Road","Abington","Montgomery","PA","19001","Moderna","2021-03-15T00:00:00.000","200","POINT (-75.131256 40.126834)"
"Rite Aid Store #17783","7036 Wertzville Road","Mechanicsburg","Cumberland","PA","17050","Pfizer","2021-03-15T00:00:00.000","1170","POINT (-77.049427 40.283218)"
"Weis Markets Inc","316 Walnut Street","Newport","Perry","PA","17074","Moderna","2021-03-15T00:00:00.000","100","POINT (-77.133362 40.4781)"
"Rite Aid Store #01699","9141 Ridge Road","Girard","Erie","PA","16417","Moderna","2021-03-15T00:00:00.000","200","POINT (-80.302684 42.009526)"
"Rite Aid Store #11110","96 North Flowers Mill Road","Langhorne","Bucks","PA","19047","Moderna","2021-03-15T00:00:00.000","200","POINT (-74.907517 40.180029)"
"Rite Aid Store #01672","6912 New Falls Road","Levittown","Bucks","PA","19057","Pfizer","2021-03-15T00:00:00.000","1170","POINT (-74.856946 40.153184)"
"Rite Aid Store #02277","1799 Third Street","Beaver","Beaver","PA","15009","Moderna","2021-03-15T00:00:00.000","200",
"Rite Aid Store #11036","1913 East 3rd Street","Williamsport","Lycoming","PA","17701","Moderna","2021-03-15T00:00:00.000","200","POINT (-76.963834 41.248756)"
"Cvs Store #1918","840 Wayne Avenue","Chambersburg","Franklin","PA","17201","Pfizer","2021-03-15T00:00:00.000","1170","POINT (-77.654819 39.916022)"
"Rite Aid Store #04415","14 Fifth Street","Williamsport","Lycoming","PA","17701","Moderna","2021-03-15T00:00:00.000","200","POINT (-77.004079 41.243659)"
"Rite Aid Store #00729","59 North Queen Street","Lancaster","Lancaster","PA","17603","Moderna","2021-03-15T00:00:00.000","200","POINT (-76.305949 40.039393)"
"Weis Markets Inc","5360 Lincoln Highway Ste 2","Gap","Lancaster","PA","17527","Moderna","2021-03-15T00:00:00.000","100","POINT (-76.017773 39.991633)"
"Rite Aid Store #06738","1201 Blair St","Hollidaysburg","Blair","PA","16648","Moderna","2021-03-15T00:00:00.000","200","POINT (-78.38275 40.430435)"
"Rite Aid Store #01567","2901 Springfield Road","Broomall","Delaware","PA","19008","Moderna","2021-03-15T00:00:00.000","200","POINT (-75.372854 39.982228)"
"Rite Aid Store #04293","5 Friendly Drive","Duncannon","Perry","PA","17020","Moderna","2021-03-15T00:00:00.000","200","POINT (-77.043773 40.390841)"
"Weis Markets Inc","3644 Macarthur Road","White Hall","Lehigh","PA","18052","Moderna","2021-03-15T00:00:00.000","100","POINT (-75.51111 40.663853)"
"Rite Aid Store #11153","1535 West Chester Pike","West Chester","Chester","PA","19382","Pfizer","2021-03-15T00:00:00.000","1170","POINT (-75.526137 39.966798)"
"Rite Aid Store #02480","847 Midland Avenue","Midland","Beaver","PA","15059","Moderna","2021-03-15T00:00:00.000","200","POINT (-80.451864 40.636099)"
"Walmart Store #2446","195 N West End Blvd","Quakertown","Bucks","PA","18951-2306","Pfizer","2021-03-15T00:00:00.000","145","POINT (-75.357608 40.448945)"
"Cvs Store #4013","200 East Plank Rd.","Altoona","Blair","PA","16602","Pfizer","2021-03-15T00:00:00.000","1170","POINT (-78.40204 40.4817)"
"Giant Eagle Inc.","Giant Eagle Pharmacy #0032","Export","Westmoreland","PA","15632","Moderna","2021-03-15T00:00:00.000","100",
"Weis Markets Inc","1651 E Cumberland Street","Lebanon","Lebanon","PA","17042","Moderna","2021-03-15T00:00:00.000","100","POINT (-76.381601 40.350357)"
"Rite Aid Store #11166","1140 Town Square Rd","Pottstown","Chester","PA","19465","Moderna","2021-03-15T00:00:00.000","200","POINT (-75.65891 40.223475)"
"Giant Eagle Inc.","Giant Eagle Pharmacy #4038","Erie","Erie","PA","16510","Moderna","2021-03-15T00:00:00.000","100",
"Giant Eagle Inc.","Giant Eagle Pharmacy #1481","Franklin","Venego","PA","16323","Moderna","2021-03-15T00:00:00.000","100",
"Rite Aid Store #11016","24 East Avenue","Wellsboro","Tioga","PA","16901","Moderna","2021-03-15T00:00:00.000","200","POINT (-77.296576 41.748557)"
"Giant Eagle Inc.","Giant Eagle Pharmacy #6379","Homestead","Allegheny","PA","15120","Moderna","2021-03-15T00:00:00.000","100",
"Rite Aid Store #00451","1200 West Market Street","York","York","PA","17404","Moderna","2021-03-15T00:00:00.000","200","POINT (-76.752557 39.954747)"
"Rite Aid Store #00501","201 North Washington Avenue","Scranton","Lackawanna","PA","18503","Moderna","2021-03-15T00:00:00.000","200","POINT (-75.663567 41.40807)"
"Rite Aid Store #10954","1125 Freeport Road","Pittsburgh","Allegheny","PA","15238","Moderna","2021-03-15T00:00:00.000","200","POINT (-79.882101 40.487654)"
"Giant Eagle Inc.","Giant Eagle Pharmacy #0015","North Versailles","Allegheny","PA","15137","Moderna","2021-03-15T00:00:00.000","100",
"Rite Aid Store #00803","300 Market Street","Johnstown","Cambria","PA","15901","Moderna","2021-03-15T00:00:00.000","200","POINT (-78.921142 40.324329)"
"Rite Aid Store #10994","135 South Market Street","New Wilmington","Lawrence","PA","16142","Moderna","2021-03-15T00:00:00.000","200","POINT (-80.333109 41.121605)"
"Giant Eagle Inc.","Giant Eagle Pharmacy #0062","Rochester","Beaver","PA","15074","Moderna","2021-03-15T00:00:00.000","100",
"Rite Aid Store #01429","211 East Main Street","Everett","Bedford","PA","15537","Moderna","2021-03-15T00:00:00.000","200","POINT (-78.369883 40.011901)"
"Rite Aid Store #11062","3382 Route 940","Mount Pocono","Monroe","PA","18344","Moderna","2021-03-15T00:00:00.000","200","POINT (-75.361168 41.126096)"
"Giant Eagle Inc.","Giant Eagle Pharmacy #0494","Elizabeth","Allegheny","PA","15037","Moderna","2021-03-15T00:00:00.000","100",
"Cvs Store #1921","1310 York Rd.","Gettysburg","Adams","PA","17325","Pfizer","2021-03-15T00:00:00.000","1170","POINT (-77.200296 39.844518)"
"Rite Aid Store #10958","1396 West Chestnut St.","Washington","Washington","PA","15301","Moderna","2021-03-15T00:00:00.000","200","POINT (-80.273725 40.164758)"
"Weis Markets Inc","30 Primrose Lane","East Berlin","Adams","PA","17316","Moderna","2021-03-15T00:00:00.000","100","POINT (-76.979607 39.924961)"
"Rite Aid Store #11045","601 South 25th Street","Easton","Northampton","PA","18045","Moderna","2021-03-15T00:00:00.000","200","POINT (-75.247875 40.681455)"
"Rite Aid Store #11104","1650 Limekiln Pike","Dresher","Montgomery","PA","19025","Moderna","2021-03-15T00:00:00.000","200","POINT (-75.168404 40.144584)"
"Rite Aid Store #00213","2715 Parade Street","Erie","Erie","PA","16504","Moderna","2021-03-15T00:00:00.000","200","POINT (-80.064121 42.113827)"
