"clinic_name","street_address","city","state","zip_code","county_name","last_updated","clinic_website","phone_number","volume_ordered","federal_allocation","georeferenced_latitude_longitude","total_pfizer_ordered","total_moderna_ordered","total_janssen_ordered"
"Walgreens Store # 9586","1210 Wilmington Ave.","New Castle","Pennsylvania","16105","Lawrence","2021-04-26T00:00:00.000","https://www.walgreens.com/topic/findcare/coronavirus.jsp","1-800-925-4733",,"true","POINT (-80.350988 41.013402)",,,
"RITE AID STORE #01668","700 SHARON NEW CASTLE RD.","FARRELL","Pennsylvania","16121","Mercer","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.479401 41.212178)",,,
"RITE AID STORE #00223","452 SOUTH LEHIGH AVENUE","FRACKVILLE","Pennsylvania","17931","Schuylkill","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.228231 40.778893)",,,
"Wilkes-Barre General Hospital","575 North River Street","Wilkes Barre","Pennsylvania","18764","Luzerne","2021-03-29T00:00:00.000","https://primary-health.net/covid-vaccine-clinic.aspx","570-552-1795","2000","false","POINT (-75.868071 41.258461)",,,
"Walmart Store #2252","3722 EASTON NAZARETH HWY","EASTON","Pennsylvania","18045","Northampton","2021-04-26T00:00:00.000","https://www.walmart.com/cp/1228302",,,"true","POINT (-75.280041 40.71009)",,,
"RITE AID STORE #07886","115 LEADER HEIGHTS ROAD","YORK","Pennsylvania","17403","York","2021-05-03T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.706397 39.909906)",,,
"Weis Pharmacy-68","100 Weis Lane","Hazleton","Pennsylvania","18201","Luzerne","2021-04-07T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-76.003758 40.965946)",,,
"Sav-On Pharmacy-Clifton Heights","5300 Baltimore Pike","Clifton Heights","Pennsylvania","19018","Delaware","2021-04-19T00:00:00.000","https://www.albertsons.com/pharmacy/covid-19.html","877-723-3929",,"true","POINT (-75.308493 39.92537)",,,
"RITE AID STORE #11017","3200 MARKET  STREET","CAMP HILL","Pennsylvania","17011","Cumberland","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.934708 40.23987)",,,
"Weis Pharmacy-94","901 E. Main St.","Palmyra","PA","17078","Lebanon","2021-04-13T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-76.584155 40.313245)",,,
"CVS/pharmacy01681","120 East Walnut Street, Clinton Plaza","Lock Haven","Pennsylvania","17745","Clinton","2021-04-26T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-77.445186 41.132645)",,,
"Walmart Store #5360","11415 HYDETOWN RD","TITUSVILLE","Pennsylvania","16354","Crawford","2021-05-03T00:00:00.000","https://www.walmart.com/cp/1228302","833-886-0023",,"true","POINT (-79.696877 41.633984)",,,
"Millcreek Manor Pharmacy","5535 Peach St","Erie","Pennsylvania","16509","Erie","2021-05-03T00:00:00.000","https://lecomhealth.com/coronavirus/","814-868-3888",,"false","POINT (-80.093434 42.073007)",,,
"Weis Pharmacy-8","1105 Chestnut Street","Berwick","Pennsylvania","18603","Columbia","2021-04-13T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-76.236194 41.063424)",,,
"Community Pharmacy","1256 Pennsylvania Ave","Tyrone","Pennsylvania","16686","Blair","2021-04-13T00:00:00.000","https://www.cptyrone.com/","814-684-0230","1000","false","POINT (-78.236995 40.673364)",,,
"The Hometown Pharmacy-Harmony","3 Northgate Pl","Harmony","Pennsylvania","16037","Butler","2021-04-19T00:00:00.000","https://www.thehometownpharmacies.com","330-318-3926",,"false","POINT (-80.1238345 40.8549101)",,,
"Mainline Pharmacy-Hastings","317 Beaver St.","Hastings","Pennsylvania","16646","Cambria","2021-03-29T00:00:00.000","https://mainlinepharmacy.com/","724-459-7400","1170","false","POINT (-78.713076 40.664633)",,,
"PHN-New Castle Primary Care","1112 South Mill Street","New Castle","Pennsylvania","16101","Lawrence","2021-04-07T00:00:00.000","https://primary-health.net/covid-vaccine-clinics.aspx","724-699-9211","100","false","POINT (-80.343975 40.98809)",,,
"ShopRite #414","921 Drinker Turnpike","Covington Twp","Pennsylvania","18444","Lackawanna","2021-04-07T00:00:00.000","https://vaccines.shoprite.com/",,,"false","POINT (-75.514343 41.310335)",,,
"Noxen Medical Center","2888 SR 29 S # 2","Noxen","Pennsylvania","18636","Wyoming","2021-04-13T00:00:00.000",,"570-704-4234","100","false","POINT (-76.059938 41.418797)",,,
"RITE AID STORE #10891","843 ROSTRAVER ROAD","BELLE VERNON","Pennsylvania","15012","Fayette","2021-05-03T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.842975 40.136935)",,,
"Walgreens Store # 19871","100 W HARTFORD ST","Milford","Pennsylvania","18337","Pike","2021-04-19T00:00:00.000","https://www.walgreens.com/topic/findcare/coronavirus.jsp","1-800-925-4733",,"true","POINT (-74.869691 41.320079)",,,
"RITE AID STORE #00451","1200 WEST MARKET STREET","YORK","Pennsylvania","17404","York","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.752545 39.954677)",,,
"Marc D Cotler MD","233 E LANCASTER AVE","Ardmore (Part-Montgomery)","Pennsylvania","19003","Delaware","2021-05-03T00:00:00.000",,"610-642-3884","100","false","POINT (-75.28345 40.004208)","0","100","0"
"RITE AID STORE #06741","1600 9TH AVE","Altoona","Pennsylvania","16602","Blair","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-78.402375 40.510296)",,,
"RITE AID STORE #12999","301 EISENHOWER DRIVE","HANOVER","Pennsylvania","17331",,"2021-03-17T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.988599 39.825242)",,,
"Bucks County Vaccination Site","1 Hillendale Road","Perkasie",,"18944","Bucks",,"https://www.trackmyvaccine.com/register","1-800-383-0371",,"false","POINT (-75.277606 40.380695)",,,
"Walmart Store #5470","6716 TOWNE CENTER BLVD","HUNTINGDON","Pennsylvania","16652","Huntingdon","2021-04-19T00:00:00.000","https://www.walmart.com/cp/1228302",,,"true","POINT (-78.043025 40.492224)",,,
"Giant Eagle Pharmacy-64","3812 O'Neil blvd","Mc Keesport","Pennsylvania","15132",,"2021-03-17T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-79.832331 40.347575)",,,
"RITE AID STORE #11060","205 CENTER STREET","TAMAQUA","Pennsylvania","18252",,"2021-03-17T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.968182 40.794977)",,,
"CVS Pharmacy # 2730","342 North Lewis Road","Royersford","Pennsylvania","19468","Montgomery","2021-04-19T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.535639 40.197029)",,,
"Sams Club Store #4952","2000 VILLAGE CENTER DR","TARENTUM","Pennsylvania","15084","Allegheny","2021-05-03T00:00:00.000","https://www.samsclub.com/club/tarentum-pa-sams-club/4952","833-886-0023",,"false","POINT (-79.80328 40.570231)",,,
"Pottstown Discount Pharmacy","1501 E HIGH ST","Pottstown","Pennsylvania","19464","Montgomery","2021-04-26T00:00:00.000",,"484-644-3120",,"true","POINT (-75.615469 40.24407)",,,
"RITE AID STORE #00274","1700 MURRAY AVENUE","PITTSBURGH","Pennsylvania","15217","Allegheny","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.923086 40.438043)",,,
"CVS/pharmacy02496","890 Welsh Road","Maple Glen","Pennsylvania","19002","Montgomery","2021-04-19T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.210498 40.170307)",,,
"Giant Eagle Pharmacy-31","Baptist & Grove Rds.-Caste Vlg","Pittsburgh","Pennsylvania","15236","Allegheny","2021-04-26T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-79.9759911 40.3432807)",,,
"Abington Jefferson Health","1200 Old York Road","Abington","Pennsylvania","19001","Montgomery","2021-04-13T00:00:00.000","https://jefferson.co1.qualtrics.com/jfe/form/SV_eaFnRURFGL4npsx?utm_source=cv19banner",,"1200","false","POINT (-75.119458 40.118986)",,,
"Family Pharmacy of Carbondale","70 N Church St","Carbondale","Pennsylvania","18407",,"2021-03-17T00:00:00.000","https://www.mygnp.com/pharmacies/family-pharmacy-of-carbondale-inc-carbondale-pa-18407/","570-281-6300","200","false","POINT (-75.498901 41.57483)",,,
"CHS ChesPenn Health Services-Coatesville","744 East Lincoln Highway","Coatesville","Pennsylvania","19320","Chester","2021-03-22T00:00:00.000","https://www.chespenn.org/","610-380-4660","100","false","POINT (-75.80927 39.98545)",,,
"RITE AID STORE #10900","700 STEVENSON BLVD.","NEW KENSINGTON","Pennsylvania","15068","Westmoreland","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.754864 40.564172)",,,
"CVS/pharmacy01307","1300 N Charlotte Street","Pottstown","Pennsylvania","19464","Montgomery","2021-05-03T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine","1-800-746-7287",,"true","POINT (-75.627641 40.265396)",,,
"Giant Eagle Pharmacy-45","9805 McKnight Road","Pittsburgh","Pennsylvania","15237","Allegheny","2021-05-03T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-80.037468 40.585762)",,,
"Medmart Pharmacy","2618 Memorial Blvd Ste A","Connellsville","Pennsylvania","15425","Fayette","2021-05-03T00:00:00.000","https://www.mygnp.com/pharmacies/medmart-pharmacy-connellsville-pa-15425/","724-628-7500",,"true","POINT (-79.562334 40.058116)",,,
"WILSONS PHARMACY","4101 Penn ave.","Pittsburgh","Pennsylvania","15224",,"2021-03-17T00:00:00.000","https://www.wilsonspharmacy.org/","412-621-6471","1000","false","POINT (-79.955183 40.465747)",,,
"RITE AID STORE #11049","200 SOUTH BEST AVENUE","WALNUTPORT","Pennsylvania","18088","Northampton","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.593 40.755409)",,,
"Wegmans Pharmacy #077","220 Highland Park Blvd.","Wilkes-Barre","PA","18702","Luzerne","2021-03-22T00:00:00.000","https://www.wegmans.com/pharmacy/",,,"true","POINT (-75.861379 41.23466)",,,
"RITE AID STORE #10968","8775 NORWIN AVENUE","NORTH HUNTINGDON","Pennsylvania","15642","Westmoreland","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.693414 40.317472)",,,
"Primecare Pharmacy Services Inc","310 adams Avenue","Scranton","Pennsylvania","18503","Lackawanna","2021-04-07T00:00:00.000",,"570-343-2448",,"false","POINT (-75.660801 41.408377)",,,
"Weis Pharmacy-19","1571 Route 209","Millersburg","Pennsylvania","17061","Dauphin","2021-04-19T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-76.922857 40.539761)",,,
"GIANT PHARMACY-6331","5301 SIMPSON FERRY ROAD","Mechanicsburg","Pennsylvania","17050","Cumberland","2021-04-26T00:00:00.000","https://www.giantfoodstores.com/covid-19vaccine","844.915.1814",,"false","POINT (-76.992251 40.215956)",,,
"Price Chopper Pharmacy-202","1025 Pennsylvania Avenue","Matamoras","Pennsylvania","18336","Pike","2021-04-07T00:00:00.000","https://pricechopper.com/covidvaccine",,,"true","POINT (-74.70887 41.360961)",,,
"Walgreens Store # 9942","2646 Darlington Rd.","Beaver Falls","Pennsylvania","15010","Beaver","2021-04-19T00:00:00.000","https://www.walgreens.com/topic/findcare/coronavirus.jsp","1-800-925-4733",,"true","POINT (-80.38052 40.775316)",,,
"FPC-Mill Hall Family Practice Center","7133 Nittany Valley Drive","Mill Hall","Pennsylvania","17751","Clinton","2021-04-07T00:00:00.000","https://www.fpcdoctors.com/mill-hall/","570-726-7992","100","false","POINT (-77.489567 41.064673)",,,
"Wegmans Pharmacy #104","500 Montgomery Mall","North Wales","PA","19454",,"2021-03-17T00:00:00.000","https://www.wegmans.com/pharmacy/",,,"true","POINT (-75.245322 40.232374)",,,
"RITE AID STORE #11172","4630 PERKIOMEN AVENUE","READING","Pennsylvania","19606","Berks","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.860972 40.306265)",,,
"Weis Pharmacy-4","339 W. Walnut Street","Shamokin","PA","17872","Northumberland","2021-03-29T00:00:00.000","https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4",,,"true","POINT (-76.561126 40.789922)",,,
"RITE AID STORE #07850","620 E ALLEGHENY AVENUE","EMPORIUM","Pennsylvania","15834","Cameron","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-78.223636 41.509001)",,,
"Sams Club Store #4859","200 MORAINE POINTE PLZ","BUTLER","Pennsylvania","16001","Butler","2021-04-26T00:00:00.000","https://www.samsclub.com/covid",,,"true","POINT (-79.953527 40.87747)",,,
"Primemed-Dr. Patrick Connors","2232 Pittston Ave","Scranton","Pennsylvania","18505",,"2021-03-17T00:00:00.000","https://www.primemed.net","570-969-6327","500","false","POINT (-75.680588 41.38544)",,,
"RITE AID STORE #00467","525 PENN AVENUE","WEST READING","Pennsylvania","19611","Berks","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier","610-373-5241",,"true","POINT (-75.948173 40.335809)",,,
"RITE AID STORE #11109","1 SUMMIT SQUARE","LANGHORNE","Pennsylvania","19047","Bucks","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-74.929321 40.216218)",,,
"Ross Township Point of Dispensing","1000 Ross Municipal Drive","Pittsburgh",,"15237","Allegheny",,"https://vax4.alleghenycounty.us/patient/s/","Call 2-1-1",,"false","POINT (-80.038305 40.5513327)",,,
"Abington Jefferson Health","1200 Old York Road","Abington","Pennsylvania","19001","Montgomery","2021-05-03T00:00:00.000","https://jefferson.co1.qualtrics.com/jfe/form/SV_eaFnRURFGL4npsx?utm_source=cv19banner",,"300","false","POINT (-75.119458 40.118986)","0","300","0"
"RITE AID STORE #01021","401-403 SOUTH MAIN STREET","OLD FORGE","Pennsylvania","18518","Lackawanna","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.737063 41.369066)",,,
"Giant Eagle Pharmacy-32","4810 OLD WILLIAM PENN HWY","Export","Pennsylvania","15632","Westmoreland","2021-04-19T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-79.663104 40.423951)",,,
"Diamond Drugs Inc dba Diamond Pharm Svc","645 Kolter Drive","Indiana","Pennsylvania","15701","Indiana","2021-04-07T00:00:00.000","https://www.diamonddrug.com/","724-349-2830",,"true","POINT (-79.173137 40.608293)",,,
"RITE AID STORE #11112","3120 CHICHESTER AVENUE","BOOTHWYN","Pennsylvania","19061","Delaware","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.441953 39.834631)",,,
"Walgreens Store # 10386","508 E. Plank Rd.","Altoona","Pennsylvania","16602","Blair","2021-04-13T00:00:00.000","https://www.walgreens.com/topic/findcare/coronavirus.jsp","1-800-925-4733",,"true","POINT (-78.403118 40.479473)",,,
"RITE AID STORE #11081","556 UNION STREET","LUZERNE","Pennsylvania","18709","Luzerne","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.897327 41.283417)",,,
"SE PA PAIN MANAGEMENT","508 Prudential Road","Horsham","Pennsylvania","19044","Montgomery","2021-05-03T00:00:00.000","https://www.sepapain.com/","855-235-7246","500","false","POINT (-75.136423 40.170664)","0","500","0"
"Lion Pharmacy","10 West Broadway","Red Lion","Pennsylvania","17356","York","2021-05-03T00:00:00.000","https://bookacovidvaccine.com/lion-pharmacy/","717-244-4450",,"true","POINT (-76.606172 39.900704)",,,
"Cornerstone Coordinated Health Care LLC","40 West Frack Street","Frackville","Pennsylvania","17931","Schuylkill","2021-05-03T00:00:00.000","https://cornerstonerhc.com/","570-794-6123","100","false","POINT (-76.231969 40.78475)","0","100","0"
"RITE AID STORE #03412","1800-1814 MORNINGSIDE AVENUE","PITTSBURGH","Pennsylvania","15206","Allegheny","2021-05-03T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.927171 40.48642)",,,
"ShopRite # 449","4701 Freemansburg Ave","Easton","Pennsylvania","18045","Northampton","2021-03-22T00:00:00.000","https://vaccines.shoprite.com/",,,"true","POINT (-75.292329 40.650855)",,,
"CVS/pharmacy01036","2434 Catasauqua Road","Bethlehem","Pennsylvania","18018","Lehigh","2021-04-07T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.427422 40.64302)",,,
"RITE AID STORE #00995","237 EAST LANCASTER AVENUE","WAYNE","Pennsylvania","19087","Chester","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.382495 40.043829)",,,
"Sams Club Store #4859","200 MORAINE POINTE PLZ","BUTLER","Pennsylvania","16001","Butler","2021-05-03T00:00:00.000","https://www.samsclub.com/covid","833-886-0023",,"true","POINT (-79.953527 40.87747)",,,
"Walgreens Store # 11056","51 Baltimore Pike","Glen Mills","Pennsylvania","19342","Delaware","2021-05-03T00:00:00.000","https://www.walgreens.com/topic/findcare/coronavirus.jsp","1-800-925-4733",,"false","POINT (-75.486489 39.89717)",,,
"Cornerstone Care Ped Ctr-Waynesburg","236 Elm Drive","Waynesburg","Pennsylvania","15370","Greene","2021-04-19T00:00:00.000","https://cornerstonecare.com/","724-228-7400","100","false","POINT (-80.148574 39.897113)",,,
"Sav-On Pharmacy #3711","121 E City Line Ave","Bala Cynwyd","Pennsylvania","19004","Montgomery","2021-05-03T00:00:00.000","https://www.albertsons.com/pharmacy/covid-19.html","877-723-3929",,"true","POINT (-75.22836 40.008287)",,,
"St Mary Medical Center","St. Mary Medical Center Pharmacy","Langhorne","Pennsylvania","19047","Bucks","2021-03-22T00:00:00.000","https://www.trinityhealthma.org/covid-19/vaccine-request","215-710-2832","1170","false","POINT (-74.929566 40.202663)",,,
"CVS/pharmacy05011","9 Main St.","Wellsboro","Pennsylvania","16901","Tioga","2021-04-19T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-77.298294 41.750267)",,,
"LC Com VC Ctr","Park City Mall","Lancaster","Pennsylvania","17601","Lancaster","2021-04-07T00:00:00.000","https://vaccinatelancaster.org/162/Lancaster-Co-Community-Vaccination-Cente","717-588-1020","21060","false","POINT (-76.334351 40.066926)",,,
"RITE AID STORE #11068","609 LUZERNE STREET","SCRANTON","Pennsylvania","18504","Lackawanna","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.678991 41.4056)",,,
"SLUHN-Anderson Campus Hospital","1872 St Luke Blvd","Easton","Pennsylvania","18045","Northampton","2021-04-13T00:00:00.000","https://www.slhn.org/covid-19/protect-yourself/covid-19-vaccine","1-866-785-8537","3510","false","POINT (-75.267688 40.687393)",,,
"Metro Community Health Center","1789 South Braddock  Avenue","Pittsburgh","Pennsylvania","15218","Allegheny","2021-03-29T00:00:00.000","https://metrocommunityhealthcenter.org/","1-412-247-2310","200","false","POINT (-79.887236 40.423971)",,,
"Lancaster Health Center-Arch","304 North Water Street","Lancaster","Pennsylvania","17603","Lancaster","2021-04-07T00:00:00.000","https://lancasterhealthcenter.org/","1-844-905-1250","200","false","POINT (-76.309444 40.042551)",,,
